Data Ricerca,Priorita',Distanza da Vedano Olona (km),Lat,Lon,Categoria,Sottocategoria,Nome Attivita',Comune,Indirizzo,Provincia,Telefono,Email,Sito Web,Ha Sito Web,Opportunita' Web,Fonte,OSM URL,Note
2026-04-10 15:01:39,ALTISSIMA,3.97,45.789254,8.933649,Ristorazione,Caffetteria,Maddalena,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12234795845,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.38,45.806411,8.923126,Negozi,Dairy,Latteria Ferrari,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2445727230,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.39,45.763928,8.938985,Sanita',Farmacia,Dispensario farmaceutico di Castelnuovo B.,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/187201482,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.52,45.780691,8.943616,Ristorazione,Caffetteria,Bar Sport,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13315859293,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.52,45.762755,8.940192,Negozi,Car Repair,Carrozzeria Tecnocar Sas,Castelnuovo Bozzente,"Via San Martino 11, 22070 Castelnuovo Bozzente",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6176054584,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.55,45.764264,8.941348,Negozi,Bakery,Premiato Panificio Bionda,N/D,Via Cattaneo 6,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10710884332,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.58,45.763925,8.941601,Ristorazione,Ristorante,Street Art Café,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10710884334,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.58,45.763735,8.941555,Negozi,Tobacco,RemIda,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/10710884335,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.59,45.763654,8.941687,Ristorazione,Ristorante,ReMida,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/776991201,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.66,45.811022,8.920422,Ristorazione,Bar,Bar del centro sportivo,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2445684549,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.67,45.811228,8.920343,Fitness & Sport,Centro Sportivo,Polisportiva intercomunale,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2445679637,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.76,45.812495,8.919658,Ristorazione,Bar,Lune di notte,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2445694510,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.76,45.812437,8.919851,Negozi,Supermarket,Cooperativa di consumo,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2445694505,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.94,45.785485,8.948137,Servizi Professionali,Azienda,Sisme S.p.A.,N/D,N/D,Varese,+39 031 997210,info@sisme.it,https://sisme.it,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1382406814,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTISSIMA,4.98,45.788258,8.947764,Ristorazione,Ristorante,Bar Ristorante dell'Olmo,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895923273,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.12,45.7885,8.949473,Ristorazione,Ristorante,Pizzeria Miseria e Nobiltà,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12460920294,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.39,45.788331,8.953128,Ristorazione,Ristorante,Wok Beijing,N/D,N/D,Varese,+39 031 941848,N/D,https://www.wokbeijing.it,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/860758000,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.46,45.787929,8.954226,Negozi,Department Store,Max Factory Home,Olgiate Comasco,"Via delle Fontane 1, 22077 Olgiate Comasco",Varese,N/D,N/D,https://maxfactory.eu/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/860757998,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.50,45.789196,8.954324,Negozi,Trade,Comedil Mangino Srl,Olgiate Comasco,"Via della Scaletta 69/71, 22077 Olgiate Comasco",Varese,+39 031 945085,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/8220502866,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.52,45.786044,8.955596,Negozi,Frozen Food,Alisur,Olgiate Comasco,"Via Roma 155c, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/8022667604,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.54,45.786675,8.955713,Negozi,Doityourself,Brico OK,Olgiate Comasco,"Via Roma 155, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/8022667603,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.54,45.787427,8.955384,Negozi,Curtain,Aemme Como Srl,Olgiate Comasco,"Via Don Anacleto Bracchetti 165, 22077 Olgiate Comasco",Varese,+39031800121,aemmecomo@gmail.com,https://www.aemmecomo.it/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1316286494,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.56,45.782569,8.956879,Negozi,Supermarket,Bennet,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/150060329,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.57,45.785815,8.956266,Ristorazione,Ristorante,La Dolce Vita,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/558332389,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.57,45.785806,8.956271,Ristorazione,Ristorante,La Dolce Vita Restaurant & Lounge,Olgiate Comasco,"Via Guglielmo Marconi 2, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/8022667605,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.59,45.787214,8.95617,Ristorazione,Fast Food,Burger King,N/D,"Via Don Anacleto Bracchetti, 22077",Varese,+39 02 965 8084,N/D,https://www.burgerking.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13200447301,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.62,45.782108,8.957686,Ristorazione,Ristorante,Osaka,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5404278064,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.66,45.771182,8.958125,Ristorazione,Caffetteria,In & Out,N/D,"Via Giuseppe Mazzini 11, 22070",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1977787787,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.70,45.786883,8.957748,Negozi,Car,Gigi Auto,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5404278063,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.72,45.815255,8.934883,Negozi,Jewelry,Sassi & C. Orafi,Vamorea,"Via Alessandro Manzoni 432, 22070 Vamorea",Varese,+39 031 806016,N/D,http://www.sassiorafi.com,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/8446501030,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.73,45.772417,8.959203,Beauty & Benessere,Parrucchiere,Mauri Carmen,N/D,"Via San Pietro 5, 22070",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1979300312,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.79,45.817239,8.932919,Sanita',Farmacia,Farmacia S. Agata Valmorea,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/299536475,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.80,45.775371,8.96034,Ristorazione,Ristorante,Il Crotto,N/D,"Via San Pietro 28, 22070",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1979302368,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.81,45.772593,8.960233,Negozi,Motorcycle,G. Moto,Beregazzo con Figliaro,"Via San Pietro, 22070 Beregazzo con Figliaro",Varese,N/D,N/D,https://www.gmoto.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1979296280,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.82,45.773053,8.96039,Ristorazione,Bar,Smeraldo,Beregazzo con Figliaro,"Via San Pietro 14, 22070 Beregazzo con Figliaro",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1979261252,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.84,45.785767,8.959814,Negozi,Food,Il Banconiere srl,Olgiate Comasco,"Via Roma 84, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5923940087,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.85,45.773366,8.960884,Ristorazione,Ristorante,Found,Beregazzo con Figliaro,"Via San Pietro 20, 22070 Beregazzo con Figliaro",Varese,N/D,N/D,https://www.foundrestaurant.com/foundberegazzo,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9451433026,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.87,45.785673,8.960302,Sanita',Chemist,Acqua & Sapone,Olgiate Comasco,"Via Roma 80, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/859778608,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.87,45.772908,8.961089,Negozi,Supermarket,Di Più Discount,Beregazzo con Figliaro,"Via San Pietro 18, 22070 Beregazzo con Figliaro",Varese,N/D,N/D,https://www.d-piu.com/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1979247323,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.90,45.776835,8.961612,Negozi,Motorcycle,Moto Ticino,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4824357302,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.92,45.772571,8.961666,Ristorazione,Ristorante,L'hostaria dei Golosi,N/D,"Via Guglielmo Marconi 7, 22070",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1979301526,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.92,45.802602,8.952418,Ristorazione,Ristorante,Ni Sushi,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5368666287,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.94,45.770475,8.961652,Negozi,Car,Rivauto,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4392130075,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.95,45.776484,8.962365,Artigiani,Brewery,Birrificio BI-DU,Olgiate Comasco,"Via Torino 50, 22077 Olgiate Comasco",Varese,N/D,N/D,http://www.bi-du.it,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3824931972,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.97,45.775493,8.96255,Negozi,Car,Concessionaria Ford Rebai,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5081195375,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,5.98,45.767618,8.96154,Negozi,Sewing,Mafil,N/D,Via Guglielmo Marconi 31,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4392130099,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.01,45.775255,8.963005,Ristorazione,Ristorante,Fuori di Pizza,Olgiate Comasco,"Via Torino 65, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9422563242,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.01,45.803594,8.952995,Negozi,Car,Auto Ghielmetti,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5404278037,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.02,45.766639,8.96178,Negozi,Car,App Car Italia,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/560391492,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.02,45.781133,8.962941,Negozi,Clothes,Giem,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/391125552,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.07,45.784208,8.963203,Negozi,Supermarket,Lidl,Olgiate Comasco,"Via Roma 97, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12138494761,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.16,45.784038,8.96434,Ristorazione,Caffetteria,Pasticceria Franzi,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895914535,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.16,45.778976,8.965005,Negozi,Bakery,Ul Prestiné,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/152447099,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.24,45.826726,8.922653,Ospitalita',Hotel,Il Vecchio Faggio,Rodero,"Via Ronco Vecchio 5, 22070 Rodero",Varese,+393513002436,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1358215277,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.24,45.795563,8.961532,Fitness & Sport,Centro Sportivo,Piscina di Olgiate Comasco,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/152448454,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.25,45.777693,8.966169,Ristorazione,Bar,Birreria 22,N/D,"Via Rongio 22, 22077",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895921207,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.31,45.784619,8.966257,Sanita',Farmacia,Farmacia Comunale Sant'Agata,Olgiate Comasco,"Piazza Italia, 22077 Olgiate Comasco",Varese,+39 031 945336,farmacia.comunale@gmail.com,http://www.farmaciaolgiate.it/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5055612076,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.34,45.785003,8.966583,Sanita',Studio Medico,Servizio di Continuità Assistenziale (ex Guardia Medica) - Sede di Olgiate Comasco,Olgiate Comasco,"Via Angelo e Mary Roncoroni 18, 22077 Olgiate Comasco",Varese,116117,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7438417360,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.34,45.783855,8.966691,Negozi,Florist,La Ghirlanda,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12460927074,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.34,45.783673,8.966738,Negozi,Newsagent,Libreria il 15,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12460936126,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.36,45.817215,8.943876,Negozi,Car Repair,Auto e Camper 3 Elle,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1119560787,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.37,45.783859,8.96714,Ristorazione,Bar,Circolone,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895914534,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.37,45.7836,8.967166,Sanita',Hearing Aids,Amplifon,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12460927076,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.38,45.783557,8.967355,Negozi,Clothes,Miss Folies,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12460942309,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.40,45.783701,8.967569,Ristorazione,Bar,Il nuovo cafferino,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895898240,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.42,45.78277,8.967993,Ristorazione,Bar,Gelato & Gelati,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1835084297,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.43,45.786259,8.967382,Negozi,Clothes,Jackie'o,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13334791035,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.44,45.787011,8.967331,Ristorazione,Fast Food,Il Capriccio,N/D,N/D,Varese,+39 031 943343,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13334791034,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.48,45.74269,8.953271,Ristorazione,Ristorante,Tarantola,N/D,N/D,Varese,N/D,N/D,https://www.ristorantetarantola.it,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13334784474,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.49,45.822564,8.937729,Beauty & Benessere,Parrucchiere,Acconciature Francesca,Valmorea,"Via Cesare Battisti 99, Valmorea",Varese,+39 031 807808,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13261377501,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.49,45.82256,8.937792,Ristorazione,Ristorante,Osteria del Gatto,N/D,Via Cesare Battisti 105,Varese,N/D,N/D,https://osteriadelgatto.net/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13261377502,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.53,45.783447,8.969222,Ristorazione,Bar,Bar Cigno,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895897194,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.53,45.785437,8.968964,Ristorazione,Bar,Bar Volta,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895897183,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.55,45.783272,8.96953,Negozi,Clothes,Il Bello del Lavoro,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12460937427,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.58,45.783163,8.970016,Ristorazione,Bar,Bar caffè del centro,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895897180,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.60,45.783234,8.970195,Sanita',Farmacia,Farmacia Pianca,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1839018997,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.62,45.783124,8.970457,Ristorazione,Bar,Monica & Elena,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895897193,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.63,45.758092,8.966733,Ristorazione,Ristorante,Trattoria La Campagnola,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/560391493,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.66,45.78302,8.971092,Ristorazione,Gelateria,Gelateria Le Tre Torri,Olgiate Comasco,"Via Vittorio Emanuele Secondo 11, 22077 Olgiate Comasco",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1895897184,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.66,45.814823,8.952039,Negozi,Clothes,Sorelle Ramonda,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/558332391,Verificare contatto commerciale e stato sito web
2026-04-10 15:01:39,ALTA,6.68,45.787455,8.97034,Ristorazione,Bar,Cotton,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11277717860,Verificare contatto commerciale e stato sito web
